transaction_id,customer_id,time_id,transaction_amount,channel,payment_type
1964,352,303,1199.48,Mobile app,Bank Transfer
1965,221,283,4654.03,In-store,Cash
1966,428,181,2663.39,Mobile app,Bank Transfer
1967,478,231,770.83,Mobile app,PayPal
1968,12,288,4365.06,Mobile app,Credit Card
1969,383,151,1927.52,Mobile app,Bank Transfer
1970,139,237,2787.13,Online,Credit Card
1971,82,121,1443.99,Mobile app,Credit Card
1972,80,285,2950.37,Online,Bank Transfer
1973,314,238,1018.97,In-store,Credit Card
1974,47,323,3814.8,In-store,PayPal
1975,43,174,1904.48,Mobile app,PayPal
1976,315,34,2909.9,In-store,PayPal
1977,13,334,5479.76,In-store,Credit Card
1978,54,85,841.35,Online,Credit Card
1979,395,204,5026.82,Online,Credit Card
1980,351,89,5457.32,Online,Credit Card
1981,80,165,849.72,Mobile app,PayPal
1982,432,251,3795.23,Mobile app,PayPal
1983,241,300,5328.79,Online,PayPal
1984,211,51,1436.02,Mobile app,Bank Transfer
1985,46,193,311.92,Online,Cash
1986,398,310,6400.42,Mobile app,PayPal
1987,250,71,443.17,Online,Credit Card
1988,85,294,4081.2,Mobile app,PayPal
1989,479,129,1621.76,Mobile app,Cash
1990,372,197,3253.66,In-store,Bank Transfer
1991,121,53,2156.35,Online,Credit Card
1992,165,326,3647.88,In-store,Credit Card
1993,17,220,799.64,Online,Cash
1994,134,277,1214.3,In-store,PayPal
1995,234,161,2927.09,Mobile app,PayPal
1996,169,8,2728.04,Mobile app,PayPal
1997,197,54,2636.19,Online,Credit Card
1998,285,25,1334.2,Mobile app,Bank Transfer
1999,7,285,2218.57,Online,Cash
2000,91,254,2335.06,In-store,Cash
2001,77,297,2075.79,Mobile app,Bank Transfer
2002,331,350,1543.65,In-store,Credit Card
2003,56,329,171.59,Mobile app,Bank Transfer
2004,317,333,3457.2,Mobile app,Bank Transfer
2005,156,262,1375.42,Mobile app,Bank Transfer
2006,325,45,2568.51,Mobile app,Bank Transfer
2007,231,101,1846.17,Online,Credit Card
2008,99,68,423.97,In-store,PayPal
2009,414,175,1473.42,In-store,Cash
2010,99,6,783.7,In-store,Credit Card
2011,313,152,587.7,In-store,Credit Card
2012,299,334,432.84,In-store,Bank Transfer
2013,158,121,1564.74,Mobile app,Credit Card
2014,34,334,2000.73,In-store,Cash
2015,118,166,425.48,Mobile app,PayPal
2016,428,57,2693.78,Online,Cash
2017,118,309,3194.48,In-store,Credit Card
2018,174,348,2428.87,In-store,Bank Transfer
2019,184,23,754.47,In-store,Bank Transfer
2020,141,136,122.53,Mobile app,Credit Card
2021,9,223,2426.32,Mobile app,Cash
2022,63,74,5197.27,Mobile app,Cash
2023,59,362,2803.79,Mobile app,PayPal
2024,50,208,934.05,In-store,Cash
2025,96,28,4321.9,In-store,Bank Transfer
2026,402,205,4706.4,Mobile app,Credit Card
2027,360,49,1618.04,Online,Credit Card
2028,26,112,3758.52,Online,Cash
2029,131,233,2146.64,Online,PayPal
2030,47,327,3146.13,Mobile app,PayPal
2031,246,192,2233.85,Mobile app,PayPal
2032,208,167,4366.93,Mobile app,PayPal
2033,248,15,1409.48,In-store,PayPal
2034,313,289,3675.18,In-store,Credit Card
2035,331,35,3280.53,Mobile app,Cash
2036,270,331,1022.81,Mobile app,Cash
2037,343,24,2509.65,Online,PayPal
2038,231,229,1580.84,Mobile app,Bank Transfer
2039,24,80,117.3,In-store,PayPal
2040,92,188,2485.13,Online,Cash
2041,244,64,162.64,Online,Bank Transfer
2042,279,211,1292.3,Online,Credit Card
2043,291,126,2325.77,In-store,Bank Transfer
2044,407,263,1020.06,Online,Credit Card
2045,15,233,3858.6,In-store,PayPal
2046,333,313,1004.88,Online,Cash
2047,28,160,2279.42,Online,Bank Transfer
2048,444,267,1317.09,Online,PayPal
2049,435,26,1784.06,In-store,PayPal
2050,73,269,3206.69,Online,Cash
2051,413,335,1399.56,Mobile app,Bank Transfer
2052,17,147,502.44,Mobile app,Bank Transfer
2053,398,309,349.85,In-store,Credit Card
2054,354,200,1452.96,Online,PayPal
2055,84,64,5153.5,Online,PayPal
2056,128,293,3579.18,Mobile app,PayPal
2057,138,358,236.52,In-store,Cash
2058,131,242,2992.22,Mobile app,Credit Card
2059,164,288,2989.55,Online,Cash
2060,470,295,2271.56,In-store,Cash
2061,492,241,5248.98,In-store,Bank Transfer
2062,218,282,5604.34,Online,Bank Transfer
2063,23,311,674.93,Mobile app,Cash
2064,476,39,1546.98,Online,PayPal
2065,144,230,1654.45,Mobile app,Cash
2066,216,209,6213.58,In-store,Bank Transfer
2067,462,292,2144.59,In-store,Cash
2068,377,147,3951.79,Online,Bank Transfer
2069,163,232,2234.74,Online,Credit Card
2070,488,47,2866.68,Online,Bank Transfer
2071,325,200,2728.97,Online,Cash
2072,481,306,1388.59,Mobile app,Credit Card
2073,242,147,6987.92,In-store,Bank Transfer
2074,90,321,2534.17,Online,Cash
2075,270,20,3787.75,Online,PayPal
2076,332,358,4075.85,In-store,Cash
2077,124,226,406.59,Mobile app,Credit Card
2078,490,114,3782.94,Mobile app,PayPal
2079,408,42,1826.77,Online,Cash
2080,444,33,4125.83,In-store,Credit Card
2081,91,328,479.31,Online,Credit Card
2082,428,358,186.24,In-store,Credit Card
2083,463,24,683.07,Online,Credit Card
2084,273,273,1117.32,In-store,Bank Transfer
2085,350,222,634.98,Online,PayPal
2086,200,33,3050.73,Online,Credit Card
2087,135,46,4538.65,Online,Bank Transfer
2088,126,357,416.84,In-store,Cash
2089,23,186,3631.06,Mobile app,PayPal
2090,390,284,531.74,Online,Cash
2091,258,291,2264.31,Online,Cash
2092,57,73,3988.93,Online,Credit Card
2093,76,338,1167.2,In-store,PayPal
2094,351,167,926.65,In-store,Cash
2095,15,154,1992.12,Mobile app,Cash
2096,266,293,804.35,In-store,PayPal
2097,392,208,3321.22,Mobile app,PayPal
2098,22,156,1880.97,In-store,Bank Transfer
2099,249,360,6263.16,Mobile app,Bank Transfer
2100,184,17,1652.95,Mobile app,Credit Card
2101,139,140,2449.83,Mobile app,Cash
2102,487,147,60.6,In-store,Bank Transfer
2103,385,97,2628.76,In-store,Cash
2104,243,99,2267.87,Online,Credit Card
2105,382,212,622.29,Mobile app,Cash
2106,174,108,1565.82,Online,Bank Transfer
2107,338,191,1949.55,In-store,Credit Card
2108,184,203,1220.05,In-store,Bank Transfer
2109,180,287,4680.54,In-store,Cash
2110,449,6,860.43,In-store,Credit Card
2111,80,20,1575.05,In-store,PayPal
2112,208,345,1860.18,In-store,PayPal
2113,351,317,1718.4,Online,PayPal
2114,193,286,2928.64,Online,Credit Card
2115,376,35,2491.13,Online,Credit Card
2116,9,203,4242.69,Online,PayPal
2117,277,194,2526.61,Online,Bank Transfer
2118,341,239,1680.44,Mobile app,PayPal
2119,438,44,1923.95,In-store,Bank Transfer
2120,279,97,985.47,Mobile app,Credit Card
2121,265,51,231.02,Online,Credit Card
2122,335,113,662.67,In-store,Bank Transfer
2123,498,131,2372.35,In-store,Cash
2124,186,43,308.2,In-store,Credit Card
2125,491,356,2891.04,Online,Credit Card
2126,440,30,1666.52,Online,PayPal
2127,427,103,1452.84,Online,PayPal
2128,12,242,1698.24,In-store,Bank Transfer
2129,199,88,36.77,Online,Cash
2130,168,309,2377.68,Online,Credit Card
2131,281,49,3348.52,Online,Bank Transfer
2132,317,54,2855.57,Online,Cash
2133,346,364,3607.08,In-store,PayPal
2134,35,144,1891.26,Mobile app,Cash
2135,61,328,606.44,Mobile app,Cash
2136,34,106,868.16,Online,PayPal
2137,200,361,4374.12,Online,Bank Transfer
2138,196,65,694.83,Mobile app,Cash
2139,218,161,4222.9,Online,Bank Transfer
2140,271,29,5359.07,Online,PayPal
2141,207,36,2883.43,Online,Cash
2142,71,178,4188.46,Online,Cash
2143,282,22,3256.78,In-store,Credit Card
2144,323,331,730.02,In-store,Cash
2145,461,264,2001.82,Online,PayPal
2146,476,226,2142.21,Online,Cash
2147,370,304,2173.54,In-store,Bank Transfer
2148,460,226,131.82,Mobile app,Cash
2149,202,325,3323.94,In-store,PayPal
2150,310,300,5274.01,In-store,Bank Transfer
2151,318,243,1562.88,Mobile app,Cash
2152,273,196,4573.39,Mobile app,PayPal
2153,8,35,2117.09,Online,PayPal
2154,89,170,2903.08,Online,Credit Card
2155,51,345,1931.37,Online,Bank Transfer
2156,329,103,2986.61,Online,Credit Card
2157,86,117,1647.69,Online,Credit Card
2158,431,158,2236.8,In-store,Bank Transfer
2159,10,180,866.38,In-store,Credit Card
2160,108,191,593.92,In-store,Credit Card
2161,386,156,1641.93,In-store,Cash
2162,452,280,1129.08,Online,Cash
2163,416,123,593.92,In-store,PayPal
2164,23,64,4224.96,Mobile app,Bank Transfer
2165,246,207,470.66,In-store,Credit Card
2166,285,277,862.55,In-store,Cash
2167,413,315,4098.51,Mobile app,Cash
2168,8,187,1812.16,In-store,PayPal
2169,304,102,1535.79,In-store,Bank Transfer
2170,7,100,1698.33,Online,PayPal
2171,186,76,6017.37,Mobile app,PayPal
2172,116,293,1693.66,In-store,Credit Card
2173,20,85,1734.59,Online,Bank Transfer
2174,454,43,262.8,Mobile app,Cash
2175,169,171,1418.0,Mobile app,Credit Card
2176,257,122,2849.1,Mobile app,Bank Transfer
2177,252,281,193.24,In-store,Credit Card
2178,48,105,1803.89,Online,Cash
2179,421,283,2899.04,In-store,Credit Card
2180,22,334,3007.04,In-store,Cash
2181,399,319,6224.01,Mobile app,Credit Card
2182,265,247,2545.55,Online,Credit Card
2183,166,138,1621.39,In-store,Credit Card
2184,89,344,1041.4,In-store,Bank Transfer
2185,165,265,3401.76,In-store,Cash
2186,151,360,6270.91,In-store,Cash
2187,443,255,1801.24,Online,Cash
2188,426,235,4948.32,Mobile app,Credit Card
2189,270,97,1415.01,In-store,Bank Transfer
2190,219,216,1478.96,Mobile app,Cash
2191,280,262,1197.3,Mobile app,Bank Transfer
2192,130,103,5094.57,Mobile app,Credit Card
2193,8,18,746.93,Mobile app,Cash
2194,64,303,4488.59,Mobile app,Cash
2195,326,121,1381.86,In-store,Bank Transfer
2196,482,206,2549.18,Mobile app,Cash
2197,16,115,3523.53,Mobile app,Cash
2198,107,137,2965.06,In-store,Cash
2199,340,98,2537.88,Online,Bank Transfer
2200,50,137,2995.96,Online,PayPal
2201,263,58,2728.04,Online,Cash
2202,461,266,419.25,Online,Cash
2203,224,205,2357.02,Mobile app,Bank Transfer
2204,389,56,1848.52,Online,Bank Transfer
2205,362,2,4456.8,Online,Bank Transfer
2206,230,361,2656.0,Online,Bank Transfer
2207,85,235,957.15,In-store,Cash
2208,470,336,3201.81,Online,Bank Transfer
2209,460,21,214.38,In-store,Bank Transfer
2210,450,79,2305.0,In-store,PayPal
2211,262,238,442.58,Mobile app,Bank Transfer
2212,423,264,2099.08,Mobile app,Cash
2213,170,182,1350.4,Online,Cash
2214,317,145,1066.78,Mobile app,Bank Transfer
2215,408,5,2093.05,In-store,Credit Card
2216,97,318,2912.54,In-store,Bank Transfer
2217,380,343,2308.72,Mobile app,Cash
2218,70,234,3098.61,Mobile app,Bank Transfer
2219,267,225,3007.95,Mobile app,Credit Card
2220,104,302,1326.89,In-store,Cash
2221,163,242,441.47,In-store,Cash
2222,161,282,4990.87,Online,Credit Card
2223,463,278,1765.55,Mobile app,PayPal
2224,148,192,1774.26,In-store,Credit Card
2225,327,91,4218.7,Mobile app,PayPal
2226,91,31,1431.3,Online,Bank Transfer
2227,492,154,1415.01,Mobile app,PayPal
2228,76,201,2897.57,In-store,Bank Transfer
2229,437,114,2989.23,Mobile app,PayPal
2230,10,88,4717.81,Online,PayPal
2231,439,180,2061.22,Mobile app,Bank Transfer
2232,103,336,3893.92,Mobile app,Cash
2233,146,229,2958.13,Mobile app,PayPal
2234,268,40,4831.16,Mobile app,Credit Card
2235,265,83,2655.63,Online,PayPal
2236,255,146,1893.82,Online,Credit Card
2237,164,247,54.67,Mobile app,Credit Card
2238,301,71,2720.08,Mobile app,Credit Card
2239,238,110,1919.36,Mobile app,Cash
2240,256,79,3646.16,Mobile app,Cash
2241,151,270,364.8,Mobile app,Credit Card
2242,466,250,3476.44,In-store,Cash
2243,79,48,3829.1,Mobile app,Cash
2244,128,27,3443.78,In-store,Credit Card
2245,262,298,658.41,Mobile app,Cash
2246,245,165,4110.76,Mobile app,Bank Transfer
2247,498,108,2710.31,Online,Cash
2248,250,156,1173.72,Mobile app,Credit Card
2249,83,131,2189.65,Online,Cash
2250,121,3,3395.93,In-store,PayPal
2251,418,233,2068.57,In-store,PayPal
2252,474,260,3664.78,Mobile app,PayPal
2253,192,25,483.1,Online,Bank Transfer
2254,390,268,3239.69,Online,Credit Card
2255,142,106,4003.28,In-store,PayPal
2256,42,311,646.35,Online,Bank Transfer
2257,282,338,1150.24,Mobile app,Credit Card
2258,348,143,2840.26,Mobile app,Bank Transfer
2259,90,198,4171.6,In-store,Credit Card
2260,48,57,5098.98,Online,Cash
2261,257,72,2229.58,Mobile app,Credit Card
2262,352,242,1793.8,Online,Cash
2263,447,268,2527.96,In-store,Cash
2264,416,336,5626.99,Online,PayPal
2265,261,204,1231.2,In-store,Bank Transfer
2266,2,66,4883.4,In-store,Credit Card
2267,219,169,4260.04,Mobile app,Bank Transfer
2268,294,237,4508.25,Online,Credit Card
2269,240,44,4688.52,In-store,PayPal
2270,184,292,1949.06,In-store,Cash
2271,155,154,1994.25,Mobile app,Bank Transfer
2272,398,204,1380.92,Mobile app,Credit Card
2273,420,185,879.56,Mobile app,PayPal
2274,495,68,737.06,Online,Cash
2275,229,107,2276.3,Online,Cash
2276,106,122,203.12,Mobile app,Cash
2277,389,328,1934.39,In-store,PayPal
2278,112,121,1308.64,In-store,PayPal
2279,265,297,1493.21,Mobile app,PayPal
2280,448,114,1687.32,In-store,Credit Card
2281,144,136,1532.59,Online,Bank Transfer
2282,335,155,1651.24,Online,PayPal
2283,224,17,284.11,In-store,PayPal
2284,78,175,1274.38,Mobile app,Credit Card
2285,393,166,4392.22,Online,Cash
2286,154,18,2429.6,Online,PayPal
2287,455,95,2346.57,Online,Cash
2288,253,293,1762.52,In-store,Bank Transfer
2289,401,112,2794.0,Online,Credit Card
2290,116,166,2732.44,Mobile app,Credit Card
2291,480,325,5684.84,Mobile app,Bank Transfer
2292,235,46,1898.06,Mobile app,PayPal
2293,234,167,4525.62,Mobile app,Bank Transfer
2294,480,36,234.0,In-store,Credit Card
2295,493,328,665.85,Online,Credit Card
2296,379,156,514.77,In-store,Cash
2297,103,30,2628.55,Online,Bank Transfer
2298,310,182,2817.78,Mobile app,Bank Transfer
2299,152,180,1828.38,Mobile app,Cash
2300,486,270,1795.53,In-store,PayPal
2301,410,252,1570.0,In-store,Credit Card
2302,449,302,2933.46,Mobile app,Cash
2303,326,271,1920.84,In-store,Bank Transfer
2304,224,292,3052.09,Mobile app,Bank Transfer
2305,379,158,1559.74,In-store,Bank Transfer
2306,412,96,2173.91,In-store,Bank Transfer
2307,225,173,846.81,Mobile app,Cash
2308,136,222,3932.54,In-store,PayPal
2309,276,287,668.71,In-store,Cash
2310,36,161,3101.52,In-store,Cash
2311,122,225,2425.68,In-store,Bank Transfer
2312,37,264,4189.59,In-store,Bank Transfer
2313,431,246,1940.62,Online,Bank Transfer
2314,453,359,1843.58,Mobile app,Credit Card
2315,74,142,2747.39,Online,Bank Transfer
2316,275,221,2408.45,Online,PayPal
2317,406,131,1542.94,Online,Bank Transfer
2318,384,291,438.94,Mobile app,PayPal
2319,178,201,2607.47,Online,Cash
2320,266,313,3243.98,In-store,Credit Card
2321,75,325,2183.93,Online,Bank Transfer
2322,78,18,1115.04,In-store,Credit Card
2323,145,349,1871.68,Mobile app,Cash
2324,377,68,2067.11,In-store,PayPal
2325,33,356,2994.54,In-store,Cash
2326,443,13,3085.94,Online,Cash
2327,48,93,5758.91,Mobile app,Bank Transfer
2328,21,359,3159.28,Online,Credit Card
2329,169,177,758.05,Mobile app,Credit Card
2330,215,203,2428.54,Mobile app,PayPal
2331,113,15,2823.6,Online,Credit Card
2332,10,58,4674.58,In-store,Cash
2333,391,279,3727.89,In-store,PayPal
2334,19,75,498.78,In-store,Credit Card
2335,17,75,2265.2,Mobile app,Cash
2336,135,69,891.45,Online,PayPal
2337,209,279,786.74,Online,Credit Card
2338,112,14,3620.75,Online,Bank Transfer
2339,358,268,1856.03,Mobile app,Cash
2340,405,294,1451.43,In-store,Cash
2341,153,250,3016.45,Online,Cash
2342,277,113,671.72,Online,PayPal
2343,153,244,843.36,In-store,Credit Card
2344,192,199,1988.08,In-store,Credit Card
2345,61,17,996.85,Mobile app,Cash
2346,242,267,2851.2,Online,PayPal
2347,481,185,3344.31,Online,PayPal
2348,193,248,4541.16,Mobile app,PayPal
2349,65,74,1761.32,In-store,PayPal
2350,466,354,1663.16,In-store,PayPal
2351,201,196,4513.81,Online,PayPal
2352,36,100,3600.48,In-store,Credit Card
2353,411,39,4314.15,Mobile app,PayPal
2354,319,169,105.12,Online,Cash
2355,22,32,3779.14,Mobile app,Cash
2356,79,254,4543.59,Online,Cash
2357,148,18,3095.18,In-store,Bank Transfer
2358,276,310,4034.3,Online,Bank Transfer
2359,33,264,2114.09,In-store,Bank Transfer
2360,418,321,2102.72,Online,Credit Card
2361,77,201,796.49,Mobile app,PayPal
2362,418,173,52.56,In-store,Bank Transfer
2363,200,104,210.9,Online,PayPal
2364,260,341,1614.84,Mobile app,Bank Transfer
2365,401,309,2220.29,Mobile app,Cash
2366,60,349,1161.74,Mobile app,Credit Card
2367,86,57,804.7,In-store,Bank Transfer
2368,10,12,125.15,Online,PayPal
2369,80,66,1893.54,In-store,Bank Transfer
2370,307,119,1372.92,In-store,Cash
2371,371,293,2661.39,Mobile app,Cash
2372,246,209,1110.11,Mobile app,Bank Transfer
2373,491,243,478.24,Online,Cash
2374,21,206,4263.24,In-store,Cash
2375,9,184,4302.76,In-store,Bank Transfer
2376,204,100,45.16,Mobile app,Bank Transfer
2377,69,353,823.15,Online,Cash
2378,64,333,1953.76,In-store,Credit Card
2379,246,309,2084.1,In-store,Bank Transfer
2380,9,296,1749.22,Online,Bank Transfer
2381,246,363,1488.57,Online,Bank Transfer
2382,51,292,2722.01,In-store,Bank Transfer
2383,169,203,2767.17,Mobile app,Credit Card
2384,201,300,445.44,Online,Credit Card
2385,181,118,954.2,Online,Bank Transfer
2386,70,298,1004.88,Online,Cash
2387,372,62,3742.11,Mobile app,Bank Transfer
2388,464,43,3342.13,Mobile app,Cash
2389,143,34,3502.39,Online,PayPal
2390,316,25,1093.18,Online,PayPal
2391,285,357,2456.85,Online,PayPal
2392,24,336,2592.88,Online,Bank Transfer
2393,324,58,1247.06,Online,Bank Transfer
2394,254,292,386.5,Online,Cash
2395,171,278,1258.43,In-store,Bank Transfer
2396,249,313,1146.64,Mobile app,Cash
2397,466,220,4353.52,Online,Cash
2398,92,355,3204.32,Mobile app,Bank Transfer
2399,128,258,564.18,In-store,Cash
2400,491,297,263.64,Online,Bank Transfer
2401,251,77,4988.9,In-store,PayPal
2402,273,38,317.13,In-store,PayPal
2403,374,131,3830.32,Online,Credit Card
2404,153,102,1298.32,In-store,Credit Card
2405,428,27,2678.79,Mobile app,Bank Transfer
2406,458,94,1300.83,Mobile app,Bank Transfer
2407,39,82,3459.2,Online,Cash
2408,334,103,1887.95,Mobile app,Bank Transfer
2409,374,256,5203.54,In-store,PayPal
2410,499,113,1840.18,Mobile app,Bank Transfer
2411,442,234,5132.72,Online,Bank Transfer
2412,32,149,4612.43,In-store,Cash
2413,469,105,1134.2,In-store,Bank Transfer
2414,241,214,2373.16,Mobile app,Credit Card
2415,217,117,1557.53,Mobile app,Credit Card
2416,256,305,1224.9,Mobile app,Credit Card
2417,94,281,1589.3,Online,Bank Transfer
2418,386,7,3262.11,Online,PayPal
2419,23,144,5052.72,In-store,Bank Transfer
2420,187,64,1558.31,In-store,Cash
2421,158,230,2213.29,In-store,Bank Transfer
2422,74,80,2241.86,In-store,Bank Transfer
2423,2,312,626.96,Mobile app,Bank Transfer
2424,11,222,3228.77,In-store,Credit Card
2425,242,181,1784.02,Online,PayPal
2426,261,264,2177.69,In-store,PayPal
2427,391,247,2615.1,Online,Credit Card
2428,359,227,1787.17,Mobile app,Cash
2429,167,348,1188.75,Online,Bank Transfer
2430,475,205,67.74,Mobile app,Bank Transfer
2431,114,287,2658.89,Mobile app,Bank Transfer
2432,442,253,5032.97,Online,Credit Card
2433,401,157,2519.67,Online,PayPal
2434,47,191,347.72,Online,Bank Transfer
2435,333,358,3827.65,In-store,Credit Card
2436,83,288,920.85,Online,Bank Transfer
2437,326,267,176.8,Mobile app,Bank Transfer
2438,393,225,605.3,Online,PayPal
2439,331,70,1422.96,In-store,Credit Card
2440,268,350,3259.93,Mobile app,Bank Transfer
2441,79,185,4564.0,Online,Cash
2442,362,124,3101.07,In-store,Bank Transfer
2443,66,310,5675.61,In-store,Credit Card
2444,211,70,5764.21,Online,Bank Transfer
2445,432,357,3830.45,Mobile app,PayPal
2446,188,176,1155.02,In-store,PayPal
2447,62,273,4977.16,In-store,Credit Card
2448,107,118,833.68,Mobile app,PayPal
2449,66,104,3669.55,Mobile app,PayPal
2450,263,148,3559.88,In-store,Cash
2451,25,328,214.44,Online,Credit Card
2452,368,154,3232.04,Online,PayPal
2453,105,114,2804.91,Online,Cash
2454,324,43,5412.74,Online,PayPal
2455,151,95,2062.16,Mobile app,PayPal
2456,319,188,5164.65,In-store,PayPal
2457,367,300,503.38,Mobile app,Cash
2458,299,337,182.4,Online,Cash
2459,496,267,2444.54,Mobile app,PayPal
2460,166,335,2190.1,Mobile app,Credit Card
2461,252,49,2136.14,Mobile app,Cash
2462,412,72,1375.7,Online,Cash
2463,302,186,1959.18,In-store,Cash
2464,323,183,1976.56,In-store,Credit Card
2465,38,97,338.29,Mobile app,PayPal
2466,110,53,2157.4,Mobile app,Bank Transfer
2467,332,339,829.96,In-store,PayPal
2468,451,239,2499.25,In-store,Bank Transfer
2469,476,226,131.16,In-store,Bank Transfer
2470,312,67,1630.83,In-store,Credit Card
2471,229,112,2908.39,Online,PayPal
2472,35,337,2023.05,Online,PayPal
2473,246,295,2059.55,Mobile app,Credit Card
2474,238,227,4901.43,Mobile app,Cash
2475,448,183,165.18,Mobile app,PayPal
2476,209,296,2546.03,In-store,Cash
2477,312,22,3765.25,Online,Bank Transfer
2478,27,186,4672.78,Online,Cash
2479,476,100,2811.06,Online,Bank Transfer
2480,412,256,590.97,Mobile app,Credit Card
2481,295,160,1297.45,Online,PayPal
2482,211,258,1333.5,Mobile app,Cash
2483,74,135,1802.21,Mobile app,Bank Transfer
2484,221,171,2347.61,Mobile app,Bank Transfer
2485,327,292,3090.82,Mobile app,PayPal
2486,240,320,5411.15,Mobile app,Credit Card
2487,135,122,588.04,Mobile app,Cash
2488,331,331,2770.32,Mobile app,Bank Transfer
2489,306,37,70.7,Online,Cash
2490,383,173,1038.33,Online,Credit Card
2491,298,220,2679.72,Online,Credit Card
2492,404,220,724.29,Online,Cash
2493,307,257,860.43,In-store,Bank Transfer
2494,316,301,4503.34,Mobile app,Credit Card
2495,206,361,2042.94,In-store,PayPal
2496,356,145,1188.6,In-store,Credit Card
2497,136,156,2419.4,Online,Bank Transfer
2498,448,89,1642.63,Online,Cash
2499,406,210,1636.21,Mobile app,Cash
2500,422,170,4274.27,Mobile app,Credit Card
2501,114,17,2088.67,Mobile app,Credit Card
2502,456,221,1143.7,In-store,Cash
2503,233,90,1447.26,Mobile app,Cash
2504,411,47,760.76,Mobile app,Bank Transfer
2505,383,103,4839.8,Online,Credit Card
2506,252,151,615.3,Mobile app,PayPal
2507,64,249,2646.19,Online,Bank Transfer
2508,76,52,1099.08,In-store,Cash
2509,57,162,1918.01,Mobile app,Credit Card
2510,187,154,4271.92,Mobile app,Credit Card
2511,189,175,1824.79,Mobile app,Bank Transfer
2512,444,14,1669.45,Mobile app,Bank Transfer
2513,138,285,4647.97,Online,Cash
2514,420,54,1445.07,Mobile app,PayPal
2515,95,31,2115.06,In-store,Bank Transfer
2516,16,137,861.2,In-store,PayPal
2517,388,292,56.56,In-store,Cash
2518,8,254,1428.72,Online,Cash
2519,437,317,2419.87,In-store,PayPal
2520,313,221,314.0,Mobile app,Bank Transfer
2521,252,143,1040.64,Mobile app,Credit Card
2522,460,344,1073.87,Mobile app,Cash
2523,344,128,2641.5,In-store,PayPal
2524,229,254,303.22,In-store,Cash
2525,420,97,1007.07,Online,Bank Transfer
2526,57,70,2290.05,Mobile app,Bank Transfer
2527,434,27,3396.72,In-store,PayPal
2528,239,279,70.46,Online,PayPal
2529,166,258,2324.99,Online,Bank Transfer
2530,468,295,995.15,Online,Cash
2531,437,191,6172.65,In-store,Bank Transfer
2532,476,143,547.62,Mobile app,Credit Card
2533,170,359,3381.39,In-store,Cash
2534,322,104,2106.71,In-store,Bank Transfer
2535,153,285,2108.44,In-store,Credit Card
2536,234,38,1310.82,Online,Credit Card
2537,388,232,2695.48,In-store,Credit Card
2538,493,177,674.52,Online,Credit Card
2539,134,183,1022.35,In-store,Credit Card
2540,388,256,6938.41,Online,Cash
2541,448,104,4760.55,In-store,Credit Card
2542,316,306,1899.93,Mobile app,PayPal
2543,394,25,1022.82,Mobile app,Bank Transfer
2544,133,322,2647.83,Mobile app,Credit Card
2545,223,243,3263.03,Mobile app,Bank Transfer
2546,10,114,1006.39,Online,PayPal
2547,335,161,1862.72,In-store,Credit Card
2548,393,86,3389.47,Online,Credit Card
2549,30,134,1815.16,In-store,PayPal
2550,363,28,3689.6,Mobile app,Credit Card
2551,263,207,2455.19,In-store,Bank Transfer
2552,391,252,5324.54,Online,Credit Card
2553,456,322,884.38,In-store,PayPal
2554,170,29,760.93,In-store,Credit Card
2555,288,296,2878.05,Mobile app,Cash
2556,292,136,1897.28,In-store,Cash
2557,462,49,200.63,In-store,Credit Card
2558,328,317,4104.63,Mobile app,Bank Transfer
2559,73,73,997.56,In-store,PayPal
2560,276,92,624.08,Mobile app,Credit Card
2561,335,9,794.4,In-store,Credit Card
2562,127,172,3096.66,Online,Credit Card
2563,113,166,1768.88,Online,Credit Card
2564,295,317,3652.66,Mobile app,Cash
2565,477,210,3904.85,Mobile app,Cash
2566,197,196,3811.01,Mobile app,Cash
2567,121,26,1466.44,In-store,Credit Card
2568,111,182,648.3,In-store,Bank Transfer
2569,463,330,1635.9,In-store,Cash
2570,307,68,1307.02,In-store,Cash
2571,497,153,2733.99,Mobile app,Bank Transfer
2572,224,210,1936.1,Mobile app,PayPal
2573,412,224,3548.39,Mobile app,Credit Card
2574,341,49,1563.92,Mobile app,PayPal
2575,214,344,3074.14,Mobile app,Credit Card
2576,196,129,1049.28,In-store,Bank Transfer
2577,455,132,2952.29,Online,PayPal
2578,266,350,218.68,Online,Cash
2579,368,18,292.5,Mobile app,Bank Transfer
2580,117,313,2885.19,Mobile app,Bank Transfer
2581,344,305,3121.11,In-store,Bank Transfer
2582,490,352,1498.98,Online,Credit Card
2583,8,294,775.99,Mobile app,Bank Transfer
2584,364,164,3812.25,Online,Cash
2585,450,346,2486.43,Online,Cash
2586,428,203,687.62,Mobile app,Cash
2587,376,36,618.25,In-store,Credit Card
2588,251,261,3609.49,In-store,Bank Transfer
2589,350,129,738.72,Online,Cash
2590,11,246,4484.23,Mobile app,Credit Card
2591,229,267,1106.2,Online,Cash
2592,64,148,985.98,In-store,Credit Card
2593,96,287,2155.0,Online,Bank Transfer
2594,69,307,430.65,Mobile app,Bank Transfer
2595,413,285,1640.8,In-store,Credit Card
2596,21,296,1520.49,In-store,Bank Transfer
2597,365,334,3720.72,In-store,PayPal
2598,424,98,2675.64,Mobile app,Credit Card
2599,273,98,2295.64,Online,Credit Card
2600,133,57,3836.82,Mobile app,Cash
