transaction_id,customer_id,product_sku,product_name,category,brand,price,date,quantity
2269,446,P006,Lip Gloss,makeup,Brand D,22,2024-01-14,1
2270,490,P005,Matte Lipstick,makeup,Brand D,25,2024-03-14,1
2270,490,P007,Body Lotion,body,Brand E,30,2024-03-14,1
2270,490,P008,Shower Gel,body,Brand E,18,2024-03-14,1
2271,375,P005,Matte Lipstick,makeup,Brand D,25,2024-01-24,1
2271,375,P006,Lip Gloss,makeup,Brand D,22,2024-01-24,1
2272,158,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-31,1
2273,64,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-12,1
2273,64,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-12,1
2274,60,P006,Lip Gloss,makeup,Brand D,22,2024-03-20,1
2275,190,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-02,1
2276,417,P006,Lip Gloss,makeup,Brand D,22,2024-02-07,1
2277,348,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-23,1
2277,348,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-23,1
2278,242,P007,Body Lotion,body,Brand E,30,2024-02-20,1
2279,112,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-05,1
2279,112,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-05,1
2279,112,P008,Shower Gel,body,Brand E,18,2024-01-05,1
2280,416,P007,Body Lotion,body,Brand E,30,2024-02-12,1
2280,416,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-12,1
2280,416,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-12,1
2280,416,P008,Shower Gel,body,Brand E,18,2024-02-12,1
2281,468,P008,Shower Gel,body,Brand E,18,2024-01-20,1
2281,468,P006,Lip Gloss,makeup,Brand D,22,2024-01-20,1
2282,493,P006,Lip Gloss,makeup,Brand D,22,2024-01-31,1
2282,493,P005,Matte Lipstick,makeup,Brand D,25,2024-01-31,1
2283,322,P006,Lip Gloss,makeup,Brand D,22,2024-03-20,1
2283,322,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-20,1
2284,429,P005,Matte Lipstick,makeup,Brand D,25,2024-03-15,1
2285,250,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-02,1
2285,250,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-02,1
2286,423,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-12,1
2286,423,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-12,1
2286,423,P007,Body Lotion,body,Brand E,30,2024-03-12,1
2287,78,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-14,1
2288,73,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-26,1
2288,73,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-26,1
2289,300,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-03,1
2290,344,P005,Matte Lipstick,makeup,Brand D,25,2024-03-03,1
2291,29,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-15,1
2292,153,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-29,1
2292,153,P007,Body Lotion,body,Brand E,30,2024-01-29,1
2293,9,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-18,1
2293,9,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-18,1
2294,358,P007,Body Lotion,body,Brand E,30,2024-02-13,1
2295,123,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-21,1
2295,123,P008,Shower Gel,body,Brand E,18,2024-03-21,1
2296,232,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-23,1
2296,232,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-23,1
2297,333,P005,Matte Lipstick,makeup,Brand D,25,2024-03-23,1
2297,333,P008,Shower Gel,body,Brand E,18,2024-03-23,1
2298,423,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-14,1
2298,423,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-14,1
2299,201,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-02,1
2299,201,P008,Shower Gel,body,Brand E,18,2024-01-02,1
2300,383,P006,Lip Gloss,makeup,Brand D,22,2024-01-24,1
2300,383,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-24,1
2300,383,P007,Body Lotion,body,Brand E,30,2024-01-24,1
2301,200,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-12,1
2301,200,P007,Body Lotion,body,Brand E,30,2024-02-12,1
2302,197,P007,Body Lotion,body,Brand E,30,2024-03-08,1
2303,21,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-05,1
2304,315,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-14,1
2305,86,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-29,1
2305,86,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-29,1
2305,86,P008,Shower Gel,body,Brand E,18,2024-02-29,1
2305,86,P005,Matte Lipstick,makeup,Brand D,25,2024-02-29,1
2306,104,P005,Matte Lipstick,makeup,Brand D,25,2024-01-12,1
2307,16,P008,Shower Gel,body,Brand E,18,2024-03-13,1
2307,16,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-13,1
2307,16,P005,Matte Lipstick,makeup,Brand D,25,2024-03-13,1
2308,69,P006,Lip Gloss,makeup,Brand D,22,2024-03-15,1
2308,69,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-15,1
2308,69,P007,Body Lotion,body,Brand E,30,2024-03-15,1
2308,69,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-15,1
2309,351,P005,Matte Lipstick,makeup,Brand D,25,2024-01-05,1
2309,351,P007,Body Lotion,body,Brand E,30,2024-01-05,1
2309,351,P006,Lip Gloss,makeup,Brand D,22,2024-01-05,1
2310,482,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-17,1
2310,482,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-17,1
2311,235,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-23,1
2311,235,P006,Lip Gloss,makeup,Brand D,22,2024-02-23,1
2311,235,P007,Body Lotion,body,Brand E,30,2024-02-23,1
2312,5,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-09,1
2312,5,P005,Matte Lipstick,makeup,Brand D,25,2024-02-09,1
2313,278,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-11,1
2314,158,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-08,1
2315,417,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-25,1
2316,153,P007,Body Lotion,body,Brand E,30,2024-03-16,1
2317,99,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-23,1
2318,414,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-29,1
2319,60,P006,Lip Gloss,makeup,Brand D,22,2024-01-30,1
2320,245,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-15,1
2321,97,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-06,1
2321,97,P007,Body Lotion,body,Brand E,30,2024-02-06,1
2321,97,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-06,1
2322,391,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-20,1
2322,391,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-20,1
2323,75,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-30,1
2324,146,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-15,1
2324,146,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-15,1
2324,146,P006,Lip Gloss,makeup,Brand D,22,2024-01-15,1
2325,64,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-09,1
2326,186,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-03,1
2326,186,P005,Matte Lipstick,makeup,Brand D,25,2024-03-03,1
2327,85,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-12,1
2327,85,P006,Lip Gloss,makeup,Brand D,22,2024-01-12,1
2327,85,P008,Shower Gel,body,Brand E,18,2024-01-12,1
2328,440,P008,Shower Gel,body,Brand E,18,2024-03-07,1
2328,440,P007,Body Lotion,body,Brand E,30,2024-03-07,1
2329,229,P008,Shower Gel,body,Brand E,18,2024-01-08,1
2329,229,P007,Body Lotion,body,Brand E,30,2024-01-08,1
2330,64,P006,Lip Gloss,makeup,Brand D,22,2024-02-07,1
2331,153,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-16,1
2331,153,P008,Shower Gel,body,Brand E,18,2024-03-16,1
2331,153,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-16,1
2332,329,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-28,1
2332,329,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-28,1
2332,329,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-28,1
2333,299,P008,Shower Gel,body,Brand E,18,2024-03-16,1
2334,202,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-02,1
2334,202,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-02,1
2335,427,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-09,1
2335,427,P005,Matte Lipstick,makeup,Brand D,25,2024-03-09,1
2335,427,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-09,1
2336,433,P005,Matte Lipstick,makeup,Brand D,25,2024-01-27,1
2337,433,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-18,1
2337,433,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-18,1
2337,433,P006,Lip Gloss,makeup,Brand D,22,2024-01-18,1
2338,466,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-09,1
2339,265,P005,Matte Lipstick,makeup,Brand D,25,2024-01-08,1
2339,265,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-08,1
2340,433,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-17,1
2340,433,P007,Body Lotion,body,Brand E,30,2024-01-17,1
2341,426,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-07,1
2341,426,P008,Shower Gel,body,Brand E,18,2024-01-07,1
2342,404,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-15,1
2342,404,P005,Matte Lipstick,makeup,Brand D,25,2024-02-15,1
2342,404,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-15,1
2343,163,P007,Body Lotion,body,Brand E,30,2024-02-27,1
2343,163,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-27,1
2344,1,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-14,1
2345,33,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-13,1
2345,33,P006,Lip Gloss,makeup,Brand D,22,2024-02-13,1
2346,336,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-06,1
2347,41,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-17,1
2347,41,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-17,1
2348,228,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-25,1
2349,61,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-04,1
2350,26,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-06,1
2350,26,P006,Lip Gloss,makeup,Brand D,22,2024-01-06,1
2350,26,P007,Body Lotion,body,Brand E,30,2024-01-06,1
2351,139,P007,Body Lotion,body,Brand E,30,2024-01-29,1
2351,139,P006,Lip Gloss,makeup,Brand D,22,2024-01-29,1
2351,139,P005,Matte Lipstick,makeup,Brand D,25,2024-01-29,1
2352,60,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-17,1
2352,60,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-17,1
2353,10,P005,Matte Lipstick,makeup,Brand D,25,2024-02-04,1
2354,359,P006,Lip Gloss,makeup,Brand D,22,2024-03-11,1
2354,359,P005,Matte Lipstick,makeup,Brand D,25,2024-03-11,1
2354,359,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-11,1
2355,77,P005,Matte Lipstick,makeup,Brand D,25,2024-01-17,1
2355,77,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-17,1
2356,334,P007,Body Lotion,body,Brand E,30,2024-01-26,1
2356,334,P006,Lip Gloss,makeup,Brand D,22,2024-01-26,1
2357,479,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-16,1
2358,297,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-31,1
2358,297,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-31,1
2359,446,P006,Lip Gloss,makeup,Brand D,22,2024-03-17,1
2359,446,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-17,1
2360,499,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-08,1
2361,56,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-05,1
2361,56,P005,Matte Lipstick,makeup,Brand D,25,2024-01-05,1
2361,56,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-05,1
2362,239,P007,Body Lotion,body,Brand E,30,2024-02-27,1
2362,239,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-27,1
2363,233,P006,Lip Gloss,makeup,Brand D,22,2024-01-03,1
2364,383,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-30,1
2365,216,P005,Matte Lipstick,makeup,Brand D,25,2024-01-31,1
2365,216,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-31,1
2365,216,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-31,1
2365,216,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-31,1
2366,285,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-29,1
2366,285,P006,Lip Gloss,makeup,Brand D,22,2024-03-29,1
2367,76,P006,Lip Gloss,makeup,Brand D,22,2024-01-14,1
2367,76,P007,Body Lotion,body,Brand E,30,2024-01-14,1
2367,76,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-14,1
2367,76,P005,Matte Lipstick,makeup,Brand D,25,2024-01-14,1
2368,320,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-02,1
2369,201,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-16,1
2369,201,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-16,1
2369,201,P008,Shower Gel,body,Brand E,18,2024-01-16,1
2369,201,P005,Matte Lipstick,makeup,Brand D,25,2024-01-16,1
2370,29,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-24,1
2370,29,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-24,1
2371,8,P008,Shower Gel,body,Brand E,18,2024-01-06,1
2371,8,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-06,1
2372,379,P008,Shower Gel,body,Brand E,18,2024-03-21,1
2372,379,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-21,1
2372,379,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-21,1
2372,379,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-21,1
2373,107,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-22,1
2374,174,P006,Lip Gloss,makeup,Brand D,22,2024-02-16,1
2374,174,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-16,1
2374,174,P005,Matte Lipstick,makeup,Brand D,25,2024-02-16,1
2374,174,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-16,1
2375,5,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-14,1
2375,5,P006,Lip Gloss,makeup,Brand D,22,2024-01-14,1
2375,5,P007,Body Lotion,body,Brand E,30,2024-01-14,1
2376,342,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-19,1
2376,342,P005,Matte Lipstick,makeup,Brand D,25,2024-03-19,1
2376,342,P007,Body Lotion,body,Brand E,30,2024-03-19,1
2377,139,P007,Body Lotion,body,Brand E,30,2024-02-24,1
2377,139,P005,Matte Lipstick,makeup,Brand D,25,2024-02-24,1
2377,139,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-24,1
2378,457,P007,Body Lotion,body,Brand E,30,2024-02-27,1
2378,457,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-27,1
2378,457,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-27,1
2378,457,P006,Lip Gloss,makeup,Brand D,22,2024-02-27,1
2379,46,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-22,1
2379,46,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-22,1
2379,46,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-22,1
2380,438,P008,Shower Gel,body,Brand E,18,2024-01-29,1
2380,438,P005,Matte Lipstick,makeup,Brand D,25,2024-01-29,1
2381,111,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-20,1
2382,453,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-16,1
2382,453,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-16,1
2383,419,P007,Body Lotion,body,Brand E,30,2024-02-02,1
2384,334,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-23,1
2384,334,P005,Matte Lipstick,makeup,Brand D,25,2024-03-23,1
2384,334,P006,Lip Gloss,makeup,Brand D,22,2024-03-23,1
2385,18,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-03,1
2385,18,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-03,1
2385,18,P005,Matte Lipstick,makeup,Brand D,25,2024-03-03,1
2385,18,P008,Shower Gel,body,Brand E,18,2024-03-03,1
2386,482,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-16,1
2386,482,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-16,1
2387,473,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-14,1
2387,473,P006,Lip Gloss,makeup,Brand D,22,2024-01-14,1
2388,248,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-11,1
2389,38,P008,Shower Gel,body,Brand E,18,2024-03-14,1
2389,38,P005,Matte Lipstick,makeup,Brand D,25,2024-03-14,1
2390,57,P006,Lip Gloss,makeup,Brand D,22,2024-03-12,1
2391,259,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-29,1
2392,227,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-07,1
2392,227,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-07,1
2393,164,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-06,1
2394,379,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-25,1
2394,379,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-25,1
2394,379,P007,Body Lotion,body,Brand E,30,2024-02-25,1
2395,157,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-14,1
2396,387,P006,Lip Gloss,makeup,Brand D,22,2024-02-02,1
2396,387,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-02,1
2397,186,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-01,1
2397,186,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-01,1
2397,186,P005,Matte Lipstick,makeup,Brand D,25,2024-01-01,1
2398,202,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-06,1
2398,202,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-06,1
2398,202,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-06,1
2399,377,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-17,1
2400,295,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-14,1
2400,295,P007,Body Lotion,body,Brand E,30,2024-01-14,1
2400,295,P008,Shower Gel,body,Brand E,18,2024-01-14,1
2400,295,P005,Matte Lipstick,makeup,Brand D,25,2024-01-14,1
2401,81,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-21,1
2402,272,P006,Lip Gloss,makeup,Brand D,22,2024-02-07,1
2402,272,P007,Body Lotion,body,Brand E,30,2024-02-07,1
2402,272,P005,Matte Lipstick,makeup,Brand D,25,2024-02-07,1
2403,84,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-24,1
2403,84,P006,Lip Gloss,makeup,Brand D,22,2024-03-24,1
2403,84,P005,Matte Lipstick,makeup,Brand D,25,2024-03-24,1
2404,194,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-08,1
2405,495,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-13,1
2406,23,P006,Lip Gloss,makeup,Brand D,22,2024-02-21,1
2406,23,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-21,1
2406,23,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-21,1
2407,117,P005,Matte Lipstick,makeup,Brand D,25,2024-03-10,1
2407,117,P007,Body Lotion,body,Brand E,30,2024-03-10,1
2407,117,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-10,1
2408,348,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-26,1
2409,182,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-12,1
2409,182,P006,Lip Gloss,makeup,Brand D,22,2024-03-12,1
2409,182,P008,Shower Gel,body,Brand E,18,2024-03-12,1
2410,243,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-08,1
2410,243,P006,Lip Gloss,makeup,Brand D,22,2024-01-08,1
2411,239,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-26,1
2411,239,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-26,1
2412,438,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-18,1
2413,23,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-11,1
2413,23,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-11,1
2414,113,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-09,1
2415,233,P007,Body Lotion,body,Brand E,30,2024-03-03,1
2415,233,P006,Lip Gloss,makeup,Brand D,22,2024-03-03,1
2415,233,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-03,1
2415,233,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-03,1
2416,399,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-02,1
2416,399,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-02,1
2417,448,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-15,1
2417,448,P008,Shower Gel,body,Brand E,18,2024-02-15,1
2417,448,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-15,1
2417,448,P007,Body Lotion,body,Brand E,30,2024-02-15,1
2418,212,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-03,1
2418,212,P008,Shower Gel,body,Brand E,18,2024-03-03,1
2418,212,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-03,1
2419,450,P008,Shower Gel,body,Brand E,18,2024-03-14,1
2420,65,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-13,1
2420,65,P007,Body Lotion,body,Brand E,30,2024-02-13,1
2420,65,P008,Shower Gel,body,Brand E,18,2024-02-13,1
2421,461,P008,Shower Gel,body,Brand E,18,2024-01-04,1
2421,461,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-04,1
2422,195,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-03,1
2423,344,P006,Lip Gloss,makeup,Brand D,22,2024-02-11,1
2423,344,P005,Matte Lipstick,makeup,Brand D,25,2024-02-11,1
2424,297,P006,Lip Gloss,makeup,Brand D,22,2024-03-25,1
2425,354,P008,Shower Gel,body,Brand E,18,2024-02-10,1
2426,130,P005,Matte Lipstick,makeup,Brand D,25,2024-02-20,1
2426,130,P007,Body Lotion,body,Brand E,30,2024-02-20,1
2427,138,P007,Body Lotion,body,Brand E,30,2024-02-28,1
2428,423,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-18,1
2428,423,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-18,1
2428,423,P006,Lip Gloss,makeup,Brand D,22,2024-02-18,1
2428,423,P005,Matte Lipstick,makeup,Brand D,25,2024-02-18,1
2429,428,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-05,1
2429,428,P008,Shower Gel,body,Brand E,18,2024-02-05,1
2430,394,P006,Lip Gloss,makeup,Brand D,22,2024-01-19,1
2430,394,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-19,1
2430,394,P007,Body Lotion,body,Brand E,30,2024-01-19,1
2431,348,P006,Lip Gloss,makeup,Brand D,22,2024-02-06,1
2431,348,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-06,1
2432,270,P006,Lip Gloss,makeup,Brand D,22,2024-03-04,1
2432,270,P005,Matte Lipstick,makeup,Brand D,25,2024-03-04,1
2432,270,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-04,1
2433,284,P006,Lip Gloss,makeup,Brand D,22,2024-02-08,1
2433,284,P007,Body Lotion,body,Brand E,30,2024-02-08,1
2434,217,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-05,1
2434,217,P006,Lip Gloss,makeup,Brand D,22,2024-03-05,1
2434,217,P007,Body Lotion,body,Brand E,30,2024-03-05,1
2435,264,P007,Body Lotion,body,Brand E,30,2024-01-04,1
2435,264,P005,Matte Lipstick,makeup,Brand D,25,2024-01-04,1
2435,264,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-04,1
2436,364,P007,Body Lotion,body,Brand E,30,2024-02-17,1
2437,116,P008,Shower Gel,body,Brand E,18,2024-02-20,1
2437,116,P005,Matte Lipstick,makeup,Brand D,25,2024-02-20,1
2437,116,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-20,1
2438,244,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-08,1
2438,244,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-08,1
2439,203,P008,Shower Gel,body,Brand E,18,2024-01-31,1
2440,395,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-04,1
2440,395,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-04,1
2440,395,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-04,1
2441,422,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-24,1
2442,274,P008,Shower Gel,body,Brand E,18,2024-02-27,1
2442,274,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-27,1
2442,274,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-27,1
2443,255,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-08,1
2443,255,P006,Lip Gloss,makeup,Brand D,22,2024-01-08,1
2444,197,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-03,1
2445,20,P006,Lip Gloss,makeup,Brand D,22,2024-03-03,1
2446,107,P006,Lip Gloss,makeup,Brand D,22,2024-02-05,1
2447,282,P008,Shower Gel,body,Brand E,18,2024-03-26,1
2448,301,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-15,1
2448,301,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-15,1
2448,301,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-15,1
2449,270,P007,Body Lotion,body,Brand E,30,2024-03-28,1
2449,270,P006,Lip Gloss,makeup,Brand D,22,2024-03-28,1
2450,433,P008,Shower Gel,body,Brand E,18,2024-03-07,1
2450,433,P006,Lip Gloss,makeup,Brand D,22,2024-03-07,1
2451,420,P005,Matte Lipstick,makeup,Brand D,25,2024-01-17,1
2451,420,P006,Lip Gloss,makeup,Brand D,22,2024-01-17,1
2452,304,P005,Matte Lipstick,makeup,Brand D,25,2024-01-05,1
2452,304,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-05,1
2453,128,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-24,1
